Date,CPI
2017-02-23,244.006
2017-02-24,244.006
2017-02-25,244.006
2017-02-26,244.006
2017-02-27,244.006
2017-02-28,244.006
2017-03-01,243.892
2017-03-02,243.892
2017-03-03,243.892
2017-03-04,243.892
2017-03-05,243.892
2017-03-06,243.892
2017-03-07,243.892
2017-03-08,243.892
2017-03-09,243.892
2017-03-10,243.892
2017-03-11,243.892
2017-03-12,243.892
2017-03-13,243.892
2017-03-14,243.892
2017-03-15,243.892
2017-03-16,243.892
2017-03-17,243.892
2017-03-18,243.892
2017-03-19,243.892
2017-03-20,243.892
2017-03-21,243.892
2017-03-22,243.892
2017-03-23,243.892
2017-03-24,243.892
2017-03-25,243.892
2017-03-26,243.892
2017-03-27,243.892
2017-03-28,243.892
2017-03-29,243.892
2017-03-30,243.892
2017-03-31,243.892
2017-04-01,244.193
2017-04-02,244.193
2017-04-03,244.193
2017-04-04,244.193
2017-04-05,244.193
2017-04-06,244.193
2017-04-07,244.193
2017-04-08,244.193
2017-04-09,244.193
2017-04-10,244.193
2017-04-11,244.193
2017-04-12,244.193
2017-04-13,244.193
2017-04-14,244.193
2017-04-15,244.193
2017-04-16,244.193
2017-04-17,244.193
2017-04-18,244.193
2017-04-19,244.193
2017-04-20,244.193
2017-04-21,244.193
2017-04-22,244.193
2017-04-23,244.193
2017-04-24,244.193
2017-04-25,244.193
2017-04-26,244.193
2017-04-27,244.193
2017-04-28,244.193
2017-04-29,244.193
2017-04-30,244.193
2017-05-01,244.004
2017-05-02,244.004
2017-05-03,244.004
2017-05-04,244.004
2017-05-05,244.004
2017-05-06,244.004
2017-05-07,244.004
2017-05-08,244.004
2017-05-09,244.004
2017-05-10,244.004
2017-05-11,244.004
2017-05-12,244.004
2017-05-13,244.004
2017-05-14,244.004
2017-05-15,244.004
2017-05-16,244.004
2017-05-17,244.004
2017-05-18,244.004
2017-05-19,244.004
2017-05-20,244.004
2017-05-21,244.004
2017-05-22,244.004
2017-05-23,244.004
2017-05-24,244.004
2017-05-25,244.004
2017-05-26,244.004
2017-05-27,244.004
2017-05-28,244.004
2017-05-29,244.004
2017-05-30,244.004
2017-05-31,244.004
2017-06-01,244.163
2017-06-02,244.163
2017-06-03,244.163
2017-06-04,244.163
2017-06-05,244.163
2017-06-06,244.163
2017-06-07,244.163
2017-06-08,244.163
2017-06-09,244.163
2017-06-10,244.163
2017-06-11,244.163
2017-06-12,244.163
2017-06-13,244.163
2017-06-14,244.163
2017-06-15,244.163
2017-06-16,244.163
2017-06-17,244.163
2017-06-18,244.163
2017-06-19,244.163
2017-06-20,244.163
2017-06-21,244.163
2017-06-22,244.163
2017-06-23,244.163
2017-06-24,244.163
2017-06-25,244.163
2017-06-26,244.163
2017-06-27,244.163
2017-06-28,244.163
2017-06-29,244.163
2017-06-30,244.163
2017-07-01,244.243
2017-07-02,244.243
2017-07-03,244.243
2017-07-04,244.243
2017-07-05,244.243
2017-07-06,244.243
2017-07-07,244.243
2017-07-08,244.243
2017-07-09,244.243
2017-07-10,244.243
2017-07-11,244.243
2017-07-12,244.243
2017-07-13,244.243
2017-07-14,244.243
2017-07-15,244.243
2017-07-16,244.243
2017-07-17,244.243
2017-07-18,244.243
2017-07-19,244.243
2017-07-20,244.243
2017-07-21,244.243
2017-07-22,244.243
2017-07-23,244.243
2017-07-24,244.243
2017-07-25,244.243
2017-07-26,244.243
2017-07-27,244.243
2017-07-28,244.243
2017-07-29,244.243
2017-07-30,244.243
2017-07-31,244.243
2017-08-01,245.183
2017-08-02,245.183
2017-08-03,245.183
2017-08-04,245.183
2017-08-05,245.183
2017-08-06,245.183
2017-08-07,245.183
2017-08-08,245.183
2017-08-09,245.183
2017-08-10,245.183
2017-08-11,245.183
2017-08-12,245.183
2017-08-13,245.183
2017-08-14,245.183
2017-08-15,245.183
2017-08-16,245.183
2017-08-17,245.183
2017-08-18,245.183
2017-08-19,245.183
2017-08-20,245.183
2017-08-21,245.183
2017-08-22,245.183
2017-08-23,245.183
2017-08-24,245.183
2017-08-25,245.183
2017-08-26,245.183
2017-08-27,245.183
2017-08-28,245.183
2017-08-29,245.183
2017-08-30,245.183
2017-08-31,245.183
2017-09-01,246.435
2017-09-02,246.435
2017-09-03,246.435
2017-09-04,246.435
2017-09-05,246.435
2017-09-06,246.435
2017-09-07,246.435
2017-09-08,246.435
2017-09-09,246.435
2017-09-10,246.435
2017-09-11,246.435
2017-09-12,246.435
2017-09-13,246.435
2017-09-14,246.435
2017-09-15,246.435
2017-09-16,246.435
2017-09-17,246.435
2017-09-18,246.435
2017-09-19,246.435
2017-09-20,246.435
2017-09-21,246.435
2017-09-22,246.435
2017-09-23,246.435
2017-09-24,246.435
2017-09-25,246.435
2017-09-26,246.435
2017-09-27,246.435
2017-09-28,246.435
2017-09-29,246.435
2017-09-30,246.435
2017-10-01,246.626
2017-10-02,246.626
2017-10-03,246.626
2017-10-04,246.626
2017-10-05,246.626
2017-10-06,246.626
2017-10-07,246.626
2017-10-08,246.626
2017-10-09,246.626
2017-10-10,246.626
2017-10-11,246.626
2017-10-12,246.626
2017-10-13,246.626
2017-10-14,246.626
2017-10-15,246.626
2017-10-16,246.626
2017-10-17,246.626
2017-10-18,246.626
2017-10-19,246.626
2017-10-20,246.626
2017-10-21,246.626
2017-10-22,246.626
2017-10-23,246.626
2017-10-24,246.626
2017-10-25,246.626
2017-10-26,246.626
2017-10-27,246.626
2017-10-28,246.626
2017-10-29,246.626
2017-10-30,246.626
2017-10-31,246.626
2017-11-01,247.284
2017-11-02,247.284
2017-11-03,247.284
2017-11-04,247.284
2017-11-05,247.284
2017-11-06,247.284
2017-11-07,247.284
2017-11-08,247.284
2017-11-09,247.284
2017-11-10,247.284
2017-11-11,247.284
2017-11-12,247.284
2017-11-13,247.284
2017-11-14,247.284
2017-11-15,247.284
2017-11-16,247.284
2017-11-17,247.284
2017-11-18,247.284
2017-11-19,247.284
2017-11-20,247.284
2017-11-21,247.284
2017-11-22,247.284
2017-11-23,247.284
2017-11-24,247.284
2017-11-25,247.284
2017-11-26,247.284
2017-11-27,247.284
2017-11-28,247.284
2017-11-29,247.284
2017-11-30,247.284
2017-12-01,247.805
2017-12-02,247.805
2017-12-03,247.805
2017-12-04,247.805
2017-12-05,247.805
2017-12-06,247.805
2017-12-07,247.805
2017-12-08,247.805
2017-12-09,247.805
2017-12-10,247.805
2017-12-11,247.805
2017-12-12,247.805
2017-12-13,247.805
2017-12-14,247.805
2017-12-15,247.805
2017-12-16,247.805
2017-12-17,247.805
2017-12-18,247.805
2017-12-19,247.805
2017-12-20,247.805
2017-12-21,247.805
2017-12-22,247.805
2017-12-23,247.805
2017-12-24,247.805
2017-12-25,247.805
2017-12-26,247.805
2017-12-27,247.805
2017-12-28,247.805
2017-12-29,247.805
2017-12-30,247.805
2017-12-31,247.805
2018-01-01,248.859
2018-01-02,248.859
2018-01-03,248.859
2018-01-04,248.859
2018-01-05,248.859
2018-01-06,248.859
2018-01-07,248.859
2018-01-08,248.859
2018-01-09,248.859
2018-01-10,248.859
2018-01-11,248.859
2018-01-12,248.859
2018-01-13,248.859
2018-01-14,248.859
2018-01-15,248.859
2018-01-16,248.859
2018-01-17,248.859
2018-01-18,248.859
2018-01-19,248.859
2018-01-20,248.859
2018-01-21,248.859
2018-01-22,248.859
2018-01-23,248.859
2018-01-24,248.859
2018-01-25,248.859
2018-01-26,248.859
2018-01-27,248.859
2018-01-28,248.859
2018-01-29,248.859
2018-01-30,248.859
2018-01-31,248.859
2018-02-01,249.529
2018-02-02,249.529
2018-02-03,249.529
2018-02-04,249.529
2018-02-05,249.529
2018-02-06,249.529
2018-02-07,249.529
2018-02-08,249.529
2018-02-09,249.529
2018-02-10,249.529
2018-02-11,249.529
2018-02-12,249.529
2018-02-13,249.529
2018-02-14,249.529
2018-02-15,249.529
2018-02-16,249.529
2018-02-17,249.529
2018-02-18,249.529
2018-02-19,249.529
2018-02-20,249.529
2018-02-21,249.529
2018-02-22,249.529
2018-02-23,249.529
2018-02-24,249.529
2018-02-25,249.529
2018-02-26,249.529
2018-02-27,249.529
2018-02-28,249.529
2018-03-01,249.577
2018-03-02,249.577
2018-03-03,249.577
2018-03-04,249.577
2018-03-05,249.577
2018-03-06,249.577
2018-03-07,249.577
2018-03-08,249.577
2018-03-09,249.577
2018-03-10,249.577
2018-03-11,249.577
2018-03-12,249.577
2018-03-13,249.577
2018-03-14,249.577
2018-03-15,249.577
2018-03-16,249.577
2018-03-17,249.577
2018-03-18,249.577
2018-03-19,249.577
2018-03-20,249.577
2018-03-21,249.577
2018-03-22,249.577
2018-03-23,249.577
2018-03-24,249.577
2018-03-25,249.577
2018-03-26,249.577
2018-03-27,249.577
2018-03-28,249.577
2018-03-29,249.577
2018-03-30,249.577
2018-03-31,249.577
2018-04-01,250.227
2018-04-02,250.227
2018-04-03,250.227
2018-04-04,250.227
2018-04-05,250.227
2018-04-06,250.227
2018-04-07,250.227
2018-04-08,250.227
2018-04-09,250.227
2018-04-10,250.227
2018-04-11,250.227
2018-04-12,250.227
2018-04-13,250.227
2018-04-14,250.227
2018-04-15,250.227
2018-04-16,250.227
2018-04-17,250.227
2018-04-18,250.227
2018-04-19,250.227
2018-04-20,250.227
2018-04-21,250.227
2018-04-22,250.227
2018-04-23,250.227
2018-04-24,250.227
2018-04-25,250.227
2018-04-26,250.227
2018-04-27,250.227
2018-04-28,250.227
2018-04-29,250.227
2018-04-30,250.227
2018-05-01,250.792
2018-05-02,250.792
2018-05-03,250.792
2018-05-04,250.792
2018-05-05,250.792
2018-05-06,250.792
2018-05-07,250.792
2018-05-08,250.792
2018-05-09,250.792
2018-05-10,250.792
2018-05-11,250.792
2018-05-12,250.792
2018-05-13,250.792
2018-05-14,250.792
2018-05-15,250.792
2018-05-16,250.792
2018-05-17,250.792
2018-05-18,250.792
2018-05-19,250.792
2018-05-20,250.792
2018-05-21,250.792
2018-05-22,250.792
2018-05-23,250.792
2018-05-24,250.792
2018-05-25,250.792
2018-05-26,250.792
2018-05-27,250.792
2018-05-28,250.792
2018-05-29,250.792
2018-05-30,250.792
2018-05-31,250.792
2018-06-01,251.018
2018-06-02,251.018
2018-06-03,251.018
2018-06-04,251.018
2018-06-05,251.018
2018-06-06,251.018
2018-06-07,251.018
2018-06-08,251.018
2018-06-09,251.018
2018-06-10,251.018
2018-06-11,251.018
2018-06-12,251.018
2018-06-13,251.018
2018-06-14,251.018
2018-06-15,251.018
2018-06-16,251.018
2018-06-17,251.018
2018-06-18,251.018
2018-06-19,251.018
2018-06-20,251.018
2018-06-21,251.018
2018-06-22,251.018
2018-06-23,251.018
2018-06-24,251.018
2018-06-25,251.018
2018-06-26,251.018
2018-06-27,251.018
2018-06-28,251.018
2018-06-29,251.018
2018-06-30,251.018
2018-07-01,251.214
2018-07-02,251.214
2018-07-03,251.214
2018-07-04,251.214
2018-07-05,251.214
2018-07-06,251.214
2018-07-07,251.214
2018-07-08,251.214
2018-07-09,251.214
2018-07-10,251.214
2018-07-11,251.214
2018-07-12,251.214
2018-07-13,251.214
2018-07-14,251.214
2018-07-15,251.214
2018-07-16,251.214
2018-07-17,251.214
2018-07-18,251.214
2018-07-19,251.214
2018-07-20,251.214
2018-07-21,251.214
2018-07-22,251.214
2018-07-23,251.214
2018-07-24,251.214
2018-07-25,251.214
2018-07-26,251.214
2018-07-27,251.214
2018-07-28,251.214
2018-07-29,251.214
2018-07-30,251.214
2018-07-31,251.214
2018-08-01,251.663
2018-08-02,251.663
2018-08-03,251.663
2018-08-04,251.663
2018-08-05,251.663
2018-08-06,251.663
2018-08-07,251.663
2018-08-08,251.663
2018-08-09,251.663
2018-08-10,251.663
2018-08-11,251.663
2018-08-12,251.663
2018-08-13,251.663
2018-08-14,251.663
2018-08-15,251.663
2018-08-16,251.663
2018-08-17,251.663
2018-08-18,251.663
2018-08-19,251.663
2018-08-20,251.663
2018-08-21,251.663
2018-08-22,251.663
2018-08-23,251.663
2018-08-24,251.663
2018-08-25,251.663
2018-08-26,251.663
2018-08-27,251.663
2018-08-28,251.663
2018-08-29,251.663
2018-08-30,251.663
2018-08-31,251.663
2018-09-01,252.182
2018-09-02,252.182
2018-09-03,252.182
2018-09-04,252.182
2018-09-05,252.182
2018-09-06,252.182
2018-09-07,252.182
2018-09-08,252.182
2018-09-09,252.182
2018-09-10,252.182
2018-09-11,252.182
2018-09-12,252.182
2018-09-13,252.182
2018-09-14,252.182
2018-09-15,252.182
2018-09-16,252.182
2018-09-17,252.182
2018-09-18,252.182
2018-09-19,252.182
2018-09-20,252.182
2018-09-21,252.182
2018-09-22,252.182
2018-09-23,252.182
2018-09-24,252.182
2018-09-25,252.182
2018-09-26,252.182
2018-09-27,252.182
2018-09-28,252.182
2018-09-29,252.182
2018-09-30,252.182
2018-10-01,252.772
2018-10-02,252.772
2018-10-03,252.772
2018-10-04,252.772
2018-10-05,252.772
2018-10-06,252.772
2018-10-07,252.772
2018-10-08,252.772
2018-10-09,252.772
2018-10-10,252.772
2018-10-11,252.772
2018-10-12,252.772
2018-10-13,252.772
2018-10-14,252.772
2018-10-15,252.772
2018-10-16,252.772
2018-10-17,252.772
2018-10-18,252.772
2018-10-19,252.772
2018-10-20,252.772
2018-10-21,252.772
2018-10-22,252.772
2018-10-23,252.772
2018-10-24,252.772
2018-10-25,252.772
2018-10-26,252.772
2018-10-27,252.772
2018-10-28,252.772
2018-10-29,252.772
2018-10-30,252.772
2018-10-31,252.772
2018-11-01,252.594
2018-11-02,252.594
2018-11-03,252.594
2018-11-04,252.594
2018-11-05,252.594
2018-11-06,252.594
2018-11-07,252.594
2018-11-08,252.594
2018-11-09,252.594
2018-11-10,252.594
2018-11-11,252.594
2018-11-12,252.594
2018-11-13,252.594
2018-11-14,252.594
2018-11-15,252.594
2018-11-16,252.594
2018-11-17,252.594
2018-11-18,252.594
2018-11-19,252.594
2018-11-20,252.594
2018-11-21,252.594
2018-11-22,252.594
2018-11-23,252.594
2018-11-24,252.594
2018-11-25,252.594
2018-11-26,252.594
2018-11-27,252.594
2018-11-28,252.594
2018-11-29,252.594
2018-11-30,252.594
2018-12-01,252.767
2018-12-02,252.767
2018-12-03,252.767
2018-12-04,252.767
2018-12-05,252.767
2018-12-06,252.767
2018-12-07,252.767
2018-12-08,252.767
2018-12-09,252.767
2018-12-10,252.767
2018-12-11,252.767
2018-12-12,252.767
2018-12-13,252.767
2018-12-14,252.767
2018-12-15,252.767
2018-12-16,252.767
2018-12-17,252.767
2018-12-18,252.767
2018-12-19,252.767
2018-12-20,252.767
2018-12-21,252.767
2018-12-22,252.767
2018-12-23,252.767
2018-12-24,252.767
2018-12-25,252.767
2018-12-26,252.767
2018-12-27,252.767
2018-12-28,252.767
2018-12-29,252.767
2018-12-30,252.767
2018-12-31,252.767
2019-01-01,252.718
2019-01-02,252.718
2019-01-03,252.718
2019-01-04,252.718
2019-01-05,252.718
2019-01-06,252.718
2019-01-07,252.718
2019-01-08,252.718
2019-01-09,252.718
2019-01-10,252.718
2019-01-11,252.718
2019-01-12,252.718
2019-01-13,252.718
2019-01-14,252.718
2019-01-15,252.718
2019-01-16,252.718
2019-01-17,252.718
2019-01-18,252.718
2019-01-19,252.718
2019-01-20,252.718
2019-01-21,252.718
2019-01-22,252.718
2019-01-23,252.718
2019-01-24,252.718
2019-01-25,252.718
2019-01-26,252.718
2019-01-27,252.718
2019-01-28,252.718
2019-01-29,252.718
2019-01-30,252.718
2019-01-31,252.718
2019-02-01,253.322
2019-02-02,253.322
2019-02-03,253.322
2019-02-04,253.322
2019-02-05,253.322
2019-02-06,253.322
2019-02-07,253.322
2019-02-08,253.322
2019-02-09,253.322
2019-02-10,253.322
2019-02-11,253.322
2019-02-12,253.322
2019-02-13,253.322
2019-02-14,253.322
2019-02-15,253.322
2019-02-16,253.322
2019-02-17,253.322
2019-02-18,253.322
2019-02-19,253.322
2019-02-20,253.322
2019-02-21,253.322
2019-02-22,253.322
2019-02-23,253.322
2019-02-24,253.322
2019-02-25,253.322
2019-02-26,253.322
2019-02-27,253.322
2019-02-28,253.322
2019-03-01,254.202
2019-03-02,254.202
2019-03-03,254.202
2019-03-04,254.202
2019-03-05,254.202
2019-03-06,254.202
2019-03-07,254.202
2019-03-08,254.202
2019-03-09,254.202
2019-03-10,254.202
2019-03-11,254.202
2019-03-12,254.202
2019-03-13,254.202
2019-03-14,254.202
2019-03-15,254.202
2019-03-16,254.202
2019-03-17,254.202
2019-03-18,254.202
2019-03-19,254.202
2019-03-20,254.202
2019-03-21,254.202
2019-03-22,254.202
2019-03-23,254.202
2019-03-24,254.202
2019-03-25,254.202
2019-03-26,254.202
2019-03-27,254.202
2019-03-28,254.202
2019-03-29,254.202
2019-03-30,254.202
2019-03-31,254.202
2019-04-01,255.211
2019-04-02,255.211
2019-04-03,255.211
2019-04-04,255.211
2019-04-05,255.211
2019-04-06,255.211
2019-04-07,255.211
2019-04-08,255.211
2019-04-09,255.211
2019-04-10,255.211
2019-04-11,255.211
2019-04-12,255.211
2019-04-13,255.211
2019-04-14,255.211
2019-04-15,255.211
2019-04-16,255.211
2019-04-17,255.211
2019-04-18,255.211
2019-04-19,255.211
2019-04-20,255.211
2019-04-21,255.211
2019-04-22,255.211
2019-04-23,255.211
2019-04-24,255.211
2019-04-25,255.211
2019-04-26,255.211
2019-04-27,255.211
2019-04-28,255.211
2019-04-29,255.211
2019-04-30,255.211
2019-05-01,255.29
2019-05-02,255.29
2019-05-03,255.29
2019-05-04,255.29
2019-05-05,255.29
2019-05-06,255.29
2019-05-07,255.29
2019-05-08,255.29
2019-05-09,255.29
2019-05-10,255.29
2019-05-11,255.29
2019-05-12,255.29
2019-05-13,255.29
2019-05-14,255.29
2019-05-15,255.29
2019-05-16,255.29
2019-05-17,255.29
2019-05-18,255.29
2019-05-19,255.29
2019-05-20,255.29
2019-05-21,255.29
2019-05-22,255.29
2019-05-23,255.29
2019-05-24,255.29
2019-05-25,255.29
2019-05-26,255.29
2019-05-27,255.29
2019-05-28,255.29
2019-05-29,255.29
2019-05-30,255.29
2019-05-31,255.29
2019-06-01,255.159
2019-06-02,255.159
2019-06-03,255.159
2019-06-04,255.159
2019-06-05,255.159
2019-06-06,255.159
2019-06-07,255.159
2019-06-08,255.159
2019-06-09,255.159
2019-06-10,255.159
2019-06-11,255.159
2019-06-12,255.159
2019-06-13,255.159
2019-06-14,255.159
2019-06-15,255.159
2019-06-16,255.159
2019-06-17,255.159
2019-06-18,255.159
2019-06-19,255.159
2019-06-20,255.159
2019-06-21,255.159
2019-06-22,255.159
2019-06-23,255.159
2019-06-24,255.159
2019-06-25,255.159
2019-06-26,255.159
2019-06-27,255.159
2019-06-28,255.159
2019-06-29,255.159
2019-06-30,255.159
2019-07-01,255.685
2019-07-02,255.685
2019-07-03,255.685
2019-07-04,255.685
2019-07-05,255.685
2019-07-06,255.685
2019-07-07,255.685
2019-07-08,255.685
2019-07-09,255.685
2019-07-10,255.685
2019-07-11,255.685
2019-07-12,255.685
2019-07-13,255.685
2019-07-14,255.685
2019-07-15,255.685
2019-07-16,255.685
2019-07-17,255.685
2019-07-18,255.685
2019-07-19,255.685
2019-07-20,255.685
2019-07-21,255.685
2019-07-22,255.685
2019-07-23,255.685
2019-07-24,255.685
2019-07-25,255.685
2019-07-26,255.685
2019-07-27,255.685
2019-07-28,255.685
2019-07-29,255.685
2019-07-30,255.685
2019-07-31,255.685
2019-08-01,256.059
2019-08-02,256.059
2019-08-03,256.059
2019-08-04,256.059
2019-08-05,256.059
2019-08-06,256.059
2019-08-07,256.059
2019-08-08,256.059
2019-08-09,256.059
2019-08-10,256.059
2019-08-11,256.059
2019-08-12,256.059
2019-08-13,256.059
2019-08-14,256.059
2019-08-15,256.059
2019-08-16,256.059
2019-08-17,256.059
2019-08-18,256.059
2019-08-19,256.059
2019-08-20,256.059
2019-08-21,256.059
2019-08-22,256.059
2019-08-23,256.059
2019-08-24,256.059
2019-08-25,256.059
2019-08-26,256.059
2019-08-27,256.059
2019-08-28,256.059
2019-08-29,256.059
2019-08-30,256.059
2019-08-31,256.059
2019-09-01,256.511
2019-09-02,256.511
2019-09-03,256.511
2019-09-04,256.511
2019-09-05,256.511
2019-09-06,256.511
2019-09-07,256.511
2019-09-08,256.511
2019-09-09,256.511
2019-09-10,256.511
2019-09-11,256.511
2019-09-12,256.511
2019-09-13,256.511
2019-09-14,256.511
2019-09-15,256.511
2019-09-16,256.511
2019-09-17,256.511
2019-09-18,256.511
2019-09-19,256.511
2019-09-20,256.511
2019-09-21,256.511
2019-09-22,256.511
2019-09-23,256.511
2019-09-24,256.511
2019-09-25,256.511
2019-09-26,256.511
2019-09-27,256.511
2019-09-28,256.511
2019-09-29,256.511
2019-09-30,256.511
2019-10-01,257.244
2019-10-02,257.244
2019-10-03,257.244
2019-10-04,257.244
2019-10-05,257.244
2019-10-06,257.244
2019-10-07,257.244
2019-10-08,257.244
2019-10-09,257.244
2019-10-10,257.244
2019-10-11,257.244
2019-10-12,257.244
2019-10-13,257.244
2019-10-14,257.244
2019-10-15,257.244
2019-10-16,257.244
2019-10-17,257.244
2019-10-18,257.244
2019-10-19,257.244
2019-10-20,257.244
2019-10-21,257.244
2019-10-22,257.244
2019-10-23,257.244
2019-10-24,257.244
2019-10-25,257.244
2019-10-26,257.244
2019-10-27,257.244
2019-10-28,257.244
2019-10-29,257.244
2019-10-30,257.244
2019-10-31,257.244
2019-11-01,257.803
2019-11-02,257.803
2019-11-03,257.803
2019-11-04,257.803
2019-11-05,257.803
2019-11-06,257.803
2019-11-07,257.803
2019-11-08,257.803
2019-11-09,257.803
2019-11-10,257.803
2019-11-11,257.803
2019-11-12,257.803
2019-11-13,257.803
2019-11-14,257.803
2019-11-15,257.803
2019-11-16,257.803
2019-11-17,257.803
2019-11-18,257.803
2019-11-19,257.803
2019-11-20,257.803
2019-11-21,257.803
2019-11-22,257.803
2019-11-23,257.803
2019-11-24,257.803
2019-11-25,257.803
2019-11-26,257.803
2019-11-27,257.803
2019-11-28,257.803
2019-11-29,257.803
2019-11-30,257.803
2019-12-01,258.616
2019-12-02,258.616
2019-12-03,258.616
2019-12-04,258.616
2019-12-05,258.616
2019-12-06,258.616
2019-12-07,258.616
2019-12-08,258.616
2019-12-09,258.616
2019-12-10,258.616
2019-12-11,258.616
2019-12-12,258.616
2019-12-13,258.616
2019-12-14,258.616
2019-12-15,258.616
2019-12-16,258.616
2019-12-17,258.616
2019-12-18,258.616
2019-12-19,258.616
2019-12-20,258.616
2019-12-21,258.616
2019-12-22,258.616
2019-12-23,258.616
2019-12-24,258.616
2019-12-25,258.616
2019-12-26,258.616
2019-12-27,258.616
2019-12-28,258.616
2019-12-29,258.616
2019-12-30,258.616
2019-12-31,258.616
2020-01-01,259.037
2020-01-02,259.037
2020-01-03,259.037
2020-01-04,259.037
2020-01-05,259.037
2020-01-06,259.037
2020-01-07,259.037
2020-01-08,259.037
2020-01-09,259.037
2020-01-10,259.037
2020-01-11,259.037
2020-01-12,259.037
2020-01-13,259.037
2020-01-14,259.037
2020-01-15,259.037
2020-01-16,259.037
2020-01-17,259.037
2020-01-18,259.037
2020-01-19,259.037
2020-01-20,259.037
2020-01-21,259.037
2020-01-22,259.037
2020-01-23,259.037
2020-01-24,259.037
2020-01-25,259.037
2020-01-26,259.037
2020-01-27,259.037
2020-01-28,259.037
2020-01-29,259.037
2020-01-30,259.037
2020-01-31,259.037
2020-02-01,259.248
2020-02-02,259.248
2020-02-03,259.248
2020-02-04,259.248
2020-02-05,259.248
2020-02-06,259.248
2020-02-07,259.248
2020-02-08,259.248
2020-02-09,259.248
2020-02-10,259.248
2020-02-11,259.248
2020-02-12,259.248
2020-02-13,259.248
2020-02-14,259.248
2020-02-15,259.248
2020-02-16,259.248
2020-02-17,259.248
2020-02-18,259.248
2020-02-19,259.248
2020-02-20,259.248
2020-02-21,259.248
2020-02-22,259.248
2020-02-23,259.248
2020-02-24,259.248
2020-02-25,259.248
2020-02-26,259.248
2020-02-27,259.248
2020-02-28,259.248
2020-02-29,259.248
2020-03-01,258.124
2020-03-02,258.124
2020-03-03,258.124
2020-03-04,258.124
2020-03-05,258.124
2020-03-06,258.124
2020-03-07,258.124
2020-03-08,258.124
2020-03-09,258.124
2020-03-10,258.124
2020-03-11,258.124
2020-03-12,258.124
2020-03-13,258.124
2020-03-14,258.124
2020-03-15,258.124
2020-03-16,258.124
2020-03-17,258.124
2020-03-18,258.124
2020-03-19,258.124
2020-03-20,258.124
2020-03-21,258.124
2020-03-22,258.124
2020-03-23,258.124
2020-03-24,258.124
2020-03-25,258.124
2020-03-26,258.124
2020-03-27,258.124
2020-03-28,258.124
2020-03-29,258.124
2020-03-30,258.124
2020-03-31,258.124
2020-04-01,256.092
2020-04-02,256.092
2020-04-03,256.092
2020-04-04,256.092
2020-04-05,256.092
2020-04-06,256.092
2020-04-07,256.092
2020-04-08,256.092
2020-04-09,256.092
2020-04-10,256.092
2020-04-11,256.092
2020-04-12,256.092
2020-04-13,256.092
2020-04-14,256.092
2020-04-15,256.092
2020-04-16,256.092
2020-04-17,256.092
2020-04-18,256.092
2020-04-19,256.092
2020-04-20,256.092
2020-04-21,256.092
2020-04-22,256.092
2020-04-23,256.092
2020-04-24,256.092
2020-04-25,256.092
2020-04-26,256.092
2020-04-27,256.092
2020-04-28,256.092
2020-04-29,256.092
2020-04-30,256.092
2020-05-01,255.868
2020-05-02,255.868
2020-05-03,255.868
2020-05-04,255.868
2020-05-05,255.868
2020-05-06,255.868
2020-05-07,255.868
2020-05-08,255.868
2020-05-09,255.868
2020-05-10,255.868
2020-05-11,255.868
2020-05-12,255.868
2020-05-13,255.868
2020-05-14,255.868
2020-05-15,255.868
2020-05-16,255.868
2020-05-17,255.868
2020-05-18,255.868
2020-05-19,255.868
2020-05-20,255.868
2020-05-21,255.868
2020-05-22,255.868
2020-05-23,255.868
2020-05-24,255.868
2020-05-25,255.868
2020-05-26,255.868
2020-05-27,255.868
2020-05-28,255.868
2020-05-29,255.868
2020-05-30,255.868
2020-05-31,255.868
2020-06-01,256.986
2020-06-02,256.986
2020-06-03,256.986
2020-06-04,256.986
2020-06-05,256.986
2020-06-06,256.986
2020-06-07,256.986
2020-06-08,256.986
2020-06-09,256.986
2020-06-10,256.986
2020-06-11,256.986
2020-06-12,256.986
2020-06-13,256.986
2020-06-14,256.986
2020-06-15,256.986
2020-06-16,256.986
2020-06-17,256.986
2020-06-18,256.986
2020-06-19,256.986
2020-06-20,256.986
2020-06-21,256.986
2020-06-22,256.986
2020-06-23,256.986
2020-06-24,256.986
2020-06-25,256.986
2020-06-26,256.986
2020-06-27,256.986
2020-06-28,256.986
2020-06-29,256.986
2020-06-30,256.986
2020-07-01,258.278
2020-07-02,258.278
2020-07-03,258.278
2020-07-04,258.278
2020-07-05,258.278
2020-07-06,258.278
2020-07-07,258.278
2020-07-08,258.278
2020-07-09,258.278
2020-07-10,258.278
2020-07-11,258.278
2020-07-12,258.278
2020-07-13,258.278
2020-07-14,258.278
2020-07-15,258.278
2020-07-16,258.278
2020-07-17,258.278
2020-07-18,258.278
2020-07-19,258.278
2020-07-20,258.278
2020-07-21,258.278
2020-07-22,258.278
2020-07-23,258.278
2020-07-24,258.278
2020-07-25,258.278
2020-07-26,258.278
2020-07-27,258.278
2020-07-28,258.278
2020-07-29,258.278
2020-07-30,258.278
2020-07-31,258.278
2020-08-01,259.411
2020-08-02,259.411
2020-08-03,259.411
2020-08-04,259.411
2020-08-05,259.411
2020-08-06,259.411
2020-08-07,259.411
2020-08-08,259.411
2020-08-09,259.411
2020-08-10,259.411
2020-08-11,259.411
2020-08-12,259.411
2020-08-13,259.411
2020-08-14,259.411
2020-08-15,259.411
2020-08-16,259.411
2020-08-17,259.411
