Date,CPI_CPI,XRP_Open,XRP_High,XRP_Low,XRP_Close,XRP_Adj Close,XRP_Volume,DJIA_DJIA,STICKY_STICKY,Ethereum_Open,Ethereum_High,Ethereum_Low,Ethereum_Close,Ethereum_Adj Close,Ethereum_Volume,Litecoin_Open,Litecoin_High,Litecoin_Low,Litecoin_Close,Litecoin_Adj Close,Litecoin_Volume,Bitcoin_Open,Bitcoin_High,Bitcoin_Low,Bitcoin_Close,Bitcoin_Adj Close,Bitcoin_Volume,Cardano_Open,Cardano_High,Cardano_Low,Cardano_Close,Cardano_Adj Close,Cardano_Volume,10Y_Inflation_10Y_Inflation,VIX_OPEN,VIX_HIGH,VIX_LOW,VIX_CLOSE,real_interest_rate_10Y_real_interest_rate_10Y,SP500_SP500,BNB_Open,BNB_High,BNB_Low,BNB_Close,BNB_Adj Close,BNB_Volume
2018-01-28,248.859,1.22389,1.43812,1.22389,1.3996,1.3996,1327360000.0,26498.556666666667,2.166305,1111.780029,1257.77002,1111.780029,1246.01001,1246.01001,5372329984.0,181.421005,194.679001,181.421005,193.865005,193.865005,363515008,11475.299805,12040.299805,11475.299805,11786.299805,11786.299805,8350360064,0.62056,0.681946,0.62056,0.670286,0.670286,325145984.0,2.04,11.606666666666667,13.093333333333334,11.48,12.92,0.87378801,2859.976666666667,13.3017,13.8125,13.2038,13.5402,13.5402,93871104.0
2018-01-29,248.859,1.39921,1.40525,1.29913,1.32397,1.32397,1073680000.0,26439.48,2.166305,1246.699951,1256.699951,1169.079956,1182.359985,1182.359985,3715079936.0,193.751007,194.386002,179.231995,181.664001,181.664001,303560992,11755.5,11875.599609,11179.200195,11296.400391,11296.400391,7107359744,0.669373,0.669373,0.62076,0.623204,0.623204,238318000.0,2.04,11.71,13.84,11.68,13.84,0.87378801,2853.53,13.5454,13.6727,12.677,12.7645,12.7645,71294304.0
2018-01-30,248.859,1.32818,1.32818,1.13113,1.13856,1.13856,1134640000.0,26076.89,2.166305,1184.130005,1184.630005,1058.969971,1071.130005,1071.130005,4107859968.0,181.445007,181.518005,163.033997,165.276001,165.276001,433227008,11306.799805,11307.200195,10036.200195,10106.299805,10106.299805,8637859840,0.624799,0.624799,0.523418,0.531913,0.531913,359622016.0,2.04,13.93,15.42,13.88,14.79,0.87378801,2822.43,12.7736,12.7736,11.0571,11.2507,11.2507,59389600.0
2018-01-31,248.859,1.13066,1.19093,1.03661,1.16239,1.16239,1264029952.0,26149.39,2.166305,1071.089966,1128.660034,1034.5,1118.310059,1118.310059,3757560064.0,165.296005,167.067993,157.645004,163.350998,163.350998,363292992,10108.200195,10381.599609,9777.419922,10221.099609,10221.099609,8041160192,0.527598,0.550252,0.471337,0.519315,0.519315,505904000.0,2.04,14.23,14.44,13.41,13.54,0.87378801,2823.81,11.2683,11.4132,10.5684,11.145,11.145,50435000.0
2018-02-01,249.529,1.16088,1.1626,0.930378,0.96253,0.96253,1410419968.0,26186.71,2.131896,1119.369995,1161.349976,984.81897,1036.790039,1036.790039,5261680128.0,163.682007,165.813995,131.548004,142.296997,142.296997,539880000,10237.299805,10288.799805,8812.280273,9170.540039,9170.540039,9959400448,0.515912,0.535322,0.412045,0.421672,0.421672,595624000.0,2.1,13.05,14.3,12.5,13.47,1.08846929,2821.98,11.1783,11.3944,8.70742,9.51584,9.51584,82984200.0
2018-02-02,249.529,0.960642,0.960642,0.635185,0.884784,0.884784,3529760000.0,25520.96,2.131896,1035.77002,1035.77002,757.97998,915.784973,915.784973,6713290240.0,142.561996,142.561996,105.346001,131.378998,131.378998,815539968,9142.280273,9142.280273,7796.490234,8830.75,8830.75,12726899712,0.41946,0.41946,0.274734,0.390534,0.390534,1438809984.0,2.1,13.64,17.86,13.64,17.31,1.08846929,2762.13,9.40796,10.4585,7.21813,9.65229,9.65229,91468200.0
2018-02-03,249.529,0.891992,0.974799,0.761635,0.924043,0.924043,1988960000.0,25129.22333333333,2.131896,919.210999,991.942993,847.690002,964.018982,964.018982,3243480064.0,131.401001,165.554993,121.166,160.25,160.25,687676032,8852.120117,9430.75,8251.629883,9174.910156,9174.910156,7263790080,0.400965,0.501639,0.330815,0.438836,0.438836,1404499968.0,2.1,15.24,24.84,14.693333333333332,23.98,1.08846929,2724.4,9.69666,10.2724,8.61168,9.74968,9.74968,56556200.0
2018-02-04,249.529,0.913418,0.952947,0.796821,0.815703,0.815703,1190960000.0,24737.486666666668,2.131896,964.666992,969.031982,805.064026,834.682007,834.682007,2997090048.0,160.380997,173.796005,139.694,148.024994,148.024994,1006080000,9175.700195,9334.870117,8031.220215,8277.009766,8277.009766,7073549824,0.433865,0.48014,0.369823,0.379303,0.379303,814753984.0,2.1,16.84,31.82,15.746666666666668,30.65,1.08846929,2686.67,9.74564,9.74564,8.10275,8.45864,8.45864,49990000.0
2018-02-05,249.529,0.825943,0.833866,0.675827,0.691799,0.691799,1286179968.0,24345.75,2.131896,834.958008,856.645996,644.598999,697.950989,697.950989,4269530112.0,148.727005,153.524002,118.147003,125.330002,125.330002,844678016,8270.540039,8364.839844,6756.680176,6955.27002,6955.27002,9285289984,0.385044,0.399523,0.319646,0.327371,0.327371,658547968.0,2.1,18.44,38.8,16.8,37.32,1.08846929,2648.94,8.42753,8.55172,6.12961,6.70503,6.70503,55276900.0
2018-02-06,249.529,0.705121,0.786004,0.58836,0.776393,0.776393,2361139968.0,24912.77,2.131896,707.737,796.439026,574.419006,793.122009,793.122009,6518269952.0,127.521004,146.113998,106.944,142.990997,142.990997,1148409984,7051.75,7850.700195,6048.259766,7754.0,7754.0,13999800320,0.331209,0.378719,0.266523,0.369753,0.369753,1338390016.0,2.1,37.32,50.3,22.42,29.98,1.08846929,2695.14,6.80627,8.55554,5.59007,8.28885,8.28885,97189904.0
2018-02-07,249.529,0.774576,0.805478,0.70695,0.723895,0.723895,1133369984.0,24893.35,2.131896,790.427979,851.200012,723.432983,757.067993,757.067993,3896179968.0,142.481995,157.897995,131.524002,138.203003,138.203003,817808000,7755.490234,8509.110352,7236.790039,7621.299805,7621.299805,9169280000,0.367267,0.377219,0.332507,0.340447,0.340447,679744000.0,2.1,31.38,31.64,21.17,27.73,1.08846929,2681.66,8.31528,9.22497,7.35103,8.09501,8.09501,77970304.0
2018-02-08,249.529,0.729252,0.80697,0.722611,0.805263,0.805263,947315008.0,23860.46,2.131896,755.843018,845.085999,755.843018,817.807007,817.807007,3708189952.0,138.335999,151.080994,138.335999,149.466003,149.466003,869206976,7637.859863,8558.769531,7637.859863,8265.589844,8265.589844,9346750464,0.344464,0.367504,0.336822,0.356584,0.356584,346383008.0,2.1,27.29,36.17,24.41,33.46,1.08846929,2581.0,8.09372,8.72122,8.09372,8.5955,8.5955,82496000.0
2018-02-09,249.529,0.79714,0.954428,0.77154,0.954428,0.954428,1690339968.0,24190.9,2.131896,818.47998,884.004028,788.833984,883.86499,883.86499,2495820032.0,149.729996,163.979996,142.585999,163.949997,163.949997,722204992,8271.839844,8736.980469,7884.709961,8736.980469,8736.980469,6784820224,0.352848,0.394133,0.342911,0.391602,0.391602,401271008.0,2.1,32.18,41.06,27.73,29.06,1.08846929,2619.55,8.60666,9.88927,8.34315,9.73046,9.73046,9284.0
2018-02-10,249.529,0.947251,1.30059,0.947251,1.07074,1.07074,4682010112.0,24327.69,2.131896,882.46698,917.400024,825.577026,860.414978,860.414978,2930530048.0,163.488007,169.328995,149.143997,155.593002,155.593002,576328000,8720.080078,9122.549805,8295.469727,8621.900391,8621.900391,7780960256,0.386671,0.462766,0.385368,0.405872,0.405872,951824000.0,2.1,30.536666666666665,37.27333333333333,26.62666666666667,27.91,1.08846929,2631.7000000000003,9.73273,10.3632,8.84852,9.25597,9.25597,80123200.0
2018-02-11,249.529,1.06733,1.0751,0.929767,1.00416,1.00416,2555310080.0,24464.48,2.131896,859.288025,859.288025,788.221985,814.659973,814.659973,2486650112.0,155.391998,155.731003,142.610992,148.990005,148.990005,495720000,8616.129883,8616.129883,7931.100098,8129.970215,8129.970215,6122189824,0.405104,0.405196,0.363624,0.369769,0.369769,331944000.0,2.1,28.89333333333333,33.486666666666665,25.523333333333333,26.76,1.08846929,2643.85,9.20087,9.34548,8.14445,8.70491,8.70491,68554600.0
2018-02-12,249.529,1.0065,1.10673,1.0065,1.08101,1.08101,1756290048.0,24601.27,2.131896,817.507996,875.937012,817.507996,868.70697,868.70697,2243450112.0,150.104004,163.348007,150.104004,161.565994,161.565994,535710016,8141.430176,8985.919922,8141.430176,8926.570313,8926.570313,6256439808,0.372595,0.393307,0.372595,0.384315,0.384315,243039008.0,2.1,27.25,29.7,24.42,25.61,1.08846929,2656.0,8.71145,9.40375,8.71145,9.32247,9.32247,50792600.0
2018-02-13,249.529,1.07974,1.08293,1.01471,1.02741,1.02741,921100032.0,24640.45,2.131896,869.29303,870.708984,828.836975,845.257996,845.257996,2081170048.0,161.774994,162.373993,153.511002,159.554001,159.554001,483468000,8926.719727,8958.469727,8455.410156,8598.30957,8598.30957,5696719872,0.383436,0.387018,0.35992,0.373314,0.373314,225695008.0,2.1,26.94,27.82,24.47,24.97,1.08846929,2662.94,9.31767,9.34794,8.77337,8.98678,8.98678,41593400.0
2018-02-14,249.529,1.02608,1.1651,1.02129,1.14162,1.14162,1457600000.0,24893.49,2.131896,844.278992,926.429016,844.278992,923.560974,923.560974,2818370048.0,159.578995,218.231003,159.578995,213.358994,213.358994,2383340032,8599.919922,9518.540039,8599.919922,9494.629883,9494.629883,7909819904,0.373766,0.401321,0.370393,0.396908,0.396908,299008992.0,2.1,23.48,25.72,18.99,19.26,1.08846929,2698.63,9.01591,10.6498,8.99024,10.4006,10.4006,68781600.0
2018-02-15,249.529,1.13905,1.16396,1.11147,1.14686,1.14686,1188530048.0,25200.37,2.131896,923.728027,951.947998,911.111023,936.976013,936.976013,2900100096.0,212.347,237.876999,211.173996,225.425995,225.425995,2087289984,9488.320313,10234.799805,9395.580078,10166.400391,10166.400391,9062540288,0.394671,0.416687,0.389937,0.409368,0.409368,348342016.0,2.1,18.39,20.66,17.6,19.13,1.08846929,2731.2,10.3907,11.2839,10.1012,10.9311,10.9311,108962000.0
2018-02-16,249.529,1.14494,1.15184,1.11261,1.13803,1.13803,568339008.0,25219.38,2.131896,934.786011,950.005005,917.848022,944.210022,944.210022,2369449984.0,225.5,236.087997,212.328995,230.123993,230.123993,1300089984,10135.700195,10324.099609,9824.820313,10233.900391,10233.900391,7296159744,0.410142,0.412404,0.392676,0.40381,0.40381,192420000.0,2.1,18.74,20.99,17.44,19.46,1.08846929,2732.22,10.9149,11.2016,10.4295,11.2016,11.2016,71131800.0
2018-02-17,249.529,1.13743,1.21759,1.13252,1.20498,1.20498,1186729984.0,25176.943333333333,2.131896,944.747986,976.594971,940.754028,974.11499,974.11499,2525720064.0,229.501999,233.451004,225.602997,229.464996,229.464996,863401024,10207.5,11139.5,10149.400391,11112.700195,11112.700195,8660880384,0.402403,0.428074,0.401056,0.419883,0.419883,341415008.0,2.1,19.1875,21.145,18.0175,19.745,1.08846929,2729.56,11.0765,11.8707,10.9528,11.6893,11.6893,76093504.0
2018-02-18,249.529,1.20478,1.20734,1.09336,1.12046,1.12046,1113650048.0,25134.506666666668,2.131896,973.348999,982.932983,915.445007,923.921021,923.921021,2567290112.0,230.509003,232.643997,214.457993,215.735992,215.735992,1011120000,11123.400391,11349.799805,10326.0,10551.799805,10551.799805,8744009728,0.418355,0.42001,0.380787,0.385618,0.385618,251314000.0,2.1,19.635,21.3,18.595,20.03,1.08846929,2726.9,11.6926,11.7003,10.6801,10.7024,10.7024,62044700.0
2018-02-19,249.529,1.12315,1.16643,1.12097,1.14442,1.14442,556304000.0,25092.07,2.131896,921.66803,957.776978,921.554016,943.86499,943.86499,2169019904.0,215.414993,226.966995,215.376999,223.057007,223.057007,767596992,10552.599609,11273.799805,10513.200195,11225.299805,11225.299805,7652089856,0.38693,0.396608,0.386224,0.391472,0.391472,169966000.0,2.1,20.0825,21.455,19.1725,20.315,1.08846929,2724.24,10.6668,11.1949,10.6515,11.0757,11.0757,54898800.0
2018-02-20,249.529,1.14455,1.17448,1.08365,1.08946,1.08946,806673024.0,24964.75,2.131896,943.567017,965.265015,892.953979,895.370972,895.370972,2545260032.0,223.087006,253.897995,222.507004,232.850998,232.850998,1739670016,11231.799805,11958.5,11231.799805,11403.700195,11403.700195,9926540288,0.390942,0.404329,0.377539,0.378779,0.378779,281249984.0,2.1,20.53,21.61,19.75,20.6,1.08846929,2716.26,11.0913,11.1927,9.7934,9.90451,9.90451,66512400.0
2018-02-21,249.529,1.08199,1.09588,0.998881,1.01539,1.01539,871526016.0,24797.78,2.131896,894.13501,912.375,830.562988,849.971008,849.971008,2531729920.0,230.947998,235.410004,208.925003,213.352005,213.352005,1195820032,11372.200195,11418.5,10479.099609,10690.400391,10690.400391,9405339648,0.375593,0.383513,0.363394,0.364441,0.364441,242378000.0,2.1,20.76,21.04,16.97,20.02,1.08846929,2701.33,9.87767,10.1942,9.14725,9.38079,9.38079,55087600.0
2018-02-22,249.529,1.01226,1.04732,0.922458,0.941788,0.941788,889707008.0,24962.48,2.131896,849.262024,875.926025,802.66803,812.844971,812.844971,2150370048.0,212.841003,222.768005,191.809998,195.307999,195.307999,974379008,10660.400391,11039.099609,9939.089844,10005.0,10005.0,8040079872,0.362651,0.372116,0.330518,0.337871,0.337871,208342000.0,2.1,20.57,20.61,18.07,18.72,1.08846929,2703.96,9.40474,9.80875,8.71297,8.90403,8.90403,47216100.0
2018-02-23,249.529,0.934176,1.02721,0.898286,0.998855,0.998855,896403968.0,25309.99,2.131896,811.585022,886.317993,794.791016,864.189026,864.189026,2334820096.0,194.192993,216.132004,184.070007,209.309006,209.309006,1065680000,9937.070313,10487.299805,9734.55957,10301.099609,10301.099609,7739500032,0.334758,0.35124,0.322811,0.345258,0.345258,222508992.0,2.1,17.96,18.8,16.47,16.49,1.08846929,2747.3,8.8734,9.73303,8.66057,9.69211,9.69211,53626800.0
2018-02-24,249.529,0.997659,1.01394,0.929456,0.954402,0.954402,489920000.0,25443.083333333336,2.131896,861.593018,879.531006,818.549988,840.515015,840.515015,1926579968.0,210.636993,220.307007,197.884003,209.421997,209.421997,937312000,10287.700195,10597.200195,9546.969727,9813.070313,9813.070313,6917929984,0.343668,0.352488,0.316064,0.322966,0.322966,133524000.0,2.1,17.483333333333334,18.18,16.246666666666666,16.259999999999998,1.08846929,2758.0666666666666,9.68752,9.83537,8.77797,9.14191,9.14191,48709200.0
2018-02-25,249.529,0.951977,0.967597,0.915279,0.943487,0.943487,360271008.0,25576.176666666663,2.131896,839.458984,853.145996,822.380981,844.809998,844.809998,1646960000.0,208.132004,225.548996,202.365005,220.475006,220.475006,1028590016,9796.419922,9923.219727,9407.05957,9664.730469,9664.730469,5706939904,0.322152,0.354572,0.314411,0.344033,0.344033,247808000.0,2.1,17.006666666666668,17.560000000000002,16.023333333333333,16.03,1.08846929,2768.833333333333,9.15324,9.49441,8.94258,9.3466,9.3466,43814500.0
2018-02-26,249.529,0.943704,0.970906,0.913403,0.956859,0.956859,458612992.0,25709.27,2.131896,845.278015,880.392029,842.31897,869.315002,869.315002,2044480000.0,222.138,234.417007,218.735992,220.962006,220.962006,1297080064,9669.429688,10475.0,9501.730469,10366.700195,10366.700195,7287690240,0.345272,0.346955,0.32221,0.338335,0.338335,201812992.0,2.1,16.53,16.94,15.8,15.8,1.08846929,2779.6,9.36926,10.065,9.13015,9.90232,9.90232,53540300.0
2018-02-27,249.529,0.959302,0.97258,0.944977,0.947305,0.947305,312712992.0,25410.03,2.131896,870.36499,896.258972,867.096985,878.265015,878.265015,2053980032.0,221.710007,224.209,215.841003,216.598999,216.598999,856454016,10393.900391,10878.5,10246.099609,10725.599609,10725.599609,6966179840,0.339132,0.341189,0.330971,0.335536,0.335536,106757000.0,2.1,15.83,18.98,15.29,18.59,1.08846929,2744.28,9.96553,11.0962,9.81859,10.6599,10.6599,97184400.0
2018-02-28,249.529,0.944697,0.95555,0.903787,0.904583,0.904583,329529984.0,25029.2,2.131896,877.934021,890.107971,855.124023,855.198975,855.198975,1963980032.0,217.279007,223.509995,202.705994,202.895004,202.895004,761321984,10687.200195,11089.799805,10393.099609,10397.900391,10397.900391,6936189952,0.334486,0.336163,0.312563,0.312581,0.312581,114757000.0,2.1,18.08,20.44,15.65,19.85,1.08846929,2713.83,10.6949,11.1828,10.3926,10.4382,10.4382,69036400.0
2018-03-01,249.577,0.904131,0.953796,0.89063,0.928347,0.928347,475256992.0,24608.98,2.369197,856.012024,880.302002,851.919983,872.200012,872.200012,1868519936.0,203.119003,214.697998,201.542007,209.75,209.75,678542016,10385.0,11052.299805,10352.700195,10951.0,10951.0,7317279744,0.311973,0.311973,0.288392,0.304397,0.304397,184691008.0,2.09,19.96,25.3,19.57,22.47,1.02953583,2677.67,10.4482,10.6714,10.3296,10.5097,10.5097,72474200.0
2018-03-02,249.577,0.926638,0.933912,0.902286,0.910144,0.910144,271036000.0,24538.06,2.369197,871.763977,876.377991,852.421997,856.853027,856.853027,1894419968.0,209.554993,213.128998,204.880005,212.556,212.556,627142016,10977.400391,11189.0,10850.099609,11086.400391,11086.400391,7620590080,0.304424,0.307058,0.288875,0.293504,0.293504,107240000.0,2.09,22.47,26.22,19.36,19.59,1.02953583,2691.25,10.4569,10.5404,10.142,10.2248,10.2248,46449100.0
2018-03-03,249.577,0.908786,0.926512,0.903604,0.907804,0.907804,280852992.0,24650.29333333333,2.369197,856.710999,868.453979,855.20697,857.224976,857.224976,1699369984.0,213.837997,217.763,209.537003,210.643005,210.643005,681865984,11101.900391,11528.200195,11002.400391,11489.700195,11489.700195,6690570240,0.292952,0.309129,0.292507,0.297106,0.297106,115320000.0,2.09,22.16333333333333,24.67,18.886666666666667,19.30333333333333,1.02953583,2701.1466666666665,10.2857,10.4455,10.1251,10.2179,10.2179,40001900.0
2018-03-04,249.577,0.906008,1.02631,0.895618,1.00554,1.00554,797225984.0,24762.526666666665,2.369197,856.185974,867.950012,840.280029,866.677979,866.677979,1697939968.0,210.235992,214.119995,205.363998,213.798996,213.798996,574675008,11497.400391,11512.599609,11136.099609,11512.599609,11512.599609,6084149760,0.296285,0.303588,0.286193,0.300787,0.300787,94436000.0,2.09,21.856666666666666,23.12,18.41333333333333,19.016666666666666,1.02953583,2711.043333333333,10.2072,10.3898,9.90116,10.3481,10.3481,37886900.0
2018-03-05,249.577,1.01429,1.08021,0.956116,0.959368,0.959368,1706819968.0,24874.76,2.369197,866.846008,869.919983,853.52002,853.684021,853.684021,1898489984.0,213.740005,215.977997,209.248993,211.175003,211.175003,594828992,11532.400391,11704.099609,11443.900391,11573.299805,11573.299805,6468539904,0.299897,0.317723,0.291055,0.297622,0.297622,202675008.0,2.09,21.55,21.57,17.94,18.73,1.02953583,2720.94,10.4038,10.4355,10.101,10.1105,10.1105,38605100.0
2018-03-06,249.577,0.954448,0.991306,0.916863,0.922887,0.922887,875180032.0,24884.12,2.369197,853.817017,853.817017,809.93103,816.950989,816.950989,1943069952.0,210.513,210.513,193.156998,196.600998,196.600998,661078016,11500.099609,11500.099609,10694.299805,10779.900391,10779.900391,6832169984,0.295947,0.303019,0.283993,0.285357,0.285357,110305000.0,2.09,18.25,19.64,17.68,18.36,1.02953583,2728.12,10.1548,10.1548,9.15128,9.38438,9.38438,38182600.0
2018-03-07,249.577,0.924378,0.930659,0.824895,0.87121,0.87121,809598016.0,24801.36,2.369197,816.270996,825.606995,726.546997,752.830994,752.830994,2175419904.0,196.826004,199.274994,175.647003,185.839005,185.839005,755924992,10803.900391,10929.5,9692.120117,9965.570313,9965.570313,8797910016,0.284674,0.287598,0.236256,0.247281,0.247281,190792992.0,2.09,20.11,20.49,17.52,17.76,1.02953583,2726.8,9.39529,10.1268,8.23691,9.03488,9.03488,79740800.0
2018-03-08,249.577,0.872508,0.888562,0.825387,0.825857,0.825857,499496000.0,24895.21,2.369197,752.570007,773.767029,696.169006,704.596008,704.596008,1891640064.0,185.697998,188.147003,176.173996,176.511002,176.511002,612508992,9951.44043,10147.400391,9335.870117,9395.009766,9395.009766,7186089984,0.24816,0.254354,0.221131,0.221743,0.221743,167808992.0,2.09,17.56,17.68,14.91,16.54,1.02953583,2738.97,9.03568,9.13749,8.11839,8.31044,8.31044,48535100.0
2018-03-09,249.577,0.826122,0.856182,0.751485,0.849761,0.849761,989203008.0,25335.74,2.369197,702.197021,729.156006,648.106995,728.916016,728.916016,2233019904.0,176.481003,189.914993,160.425995,187.167999,187.167999,943363968,9414.69043,9466.349609,8513.030273,9337.549805,9337.549805,8704190464,0.221286,0.225115,0.191804,0.222207,0.222207,246848992.0,2.09,16.41,16.75,13.31,14.64,1.02953583,2786.57,8.26137,8.33242,7.17423,8.31307,8.31307,46893300.0
2018-03-10,249.577,0.854872,0.860443,0.793736,0.796627,0.796627,402670016.0,25283.36333333333,2.369197,730.159973,748.031006,682.695007,686.890015,686.890015,1532960000.0,188.113007,194.647995,176.535995,177.731995,177.731995,625808000,9350.589844,9531.320313,8828.469727,8866.0,8866.0,5386319872,0.225216,0.226558,0.208859,0.209873,0.209873,129138000.0,2.09,16.03333333333333,16.616666666666667,13.933333333333334,15.02,1.02953583,2785.3866666666668,8.26712,8.35451,7.63354,7.67166,7.67166,41645000.0
2018-03-11,249.577,0.795765,0.840407,0.775737,0.831122,0.831122,472972000.0,25230.986666666668,2.369197,685.312012,735.830994,668.122986,723.338989,723.338989,1562680064.0,177.513,193.477005,172.470001,188.945999,188.945999,669377984,8852.780273,9711.889648,8607.120117,9578.629883,9578.629883,6296370176,0.209721,0.227322,0.198153,0.223498,0.223498,161362000.0,2.09,15.656666666666666,16.483333333333334,14.556666666666668,15.4,1.02953583,2784.2033333333334,7.64875,8.41945,7.38076,8.27238,8.27238,45451700.0
2018-03-12,249.577,0.832127,0.838328,0.787882,0.801048,0.801048,355031008.0,25178.61,2.369197,724.406006,742.513977,683.268005,699.830994,699.830994,1764999936.0,189.016006,193.339996,175.875,178.233994,178.233994,567628992,9602.929688,9937.5,8956.429688,9205.120117,9205.120117,6457399808,0.224104,0.237342,0.219654,0.223722,0.223722,184250000.0,2.09,15.28,16.35,15.18,15.78,1.02953583,2783.02,8.29911,8.54762,7.74369,8.03927,8.03927,51188100.0
2018-03-13,249.577,0.798451,0.805729,0.778471,0.789711,0.789711,279679008.0,25007.03,2.369197,698.153015,713.734985,682.349976,690.827026,690.827026,1425959936.0,177.597,181.869995,172.257004,175.781998,175.781998,468094016,9173.040039,9470.379883,8958.19043,9194.849609,9194.849609,5991139840,0.22311,0.229146,0.215402,0.223026,0.223026,98868704.0,2.09,15.7,16.98,15.03,16.35,1.02953583,2765.31,7.99896,11.0016,7.90244,10.1152,10.1152,216111008.0
2018-03-14,249.577,0.789569,0.79908,0.67601,0.701902,0.701902,479148992.0,24758.12,2.369197,691.218994,702.783997,594.099976,614.291016,614.291016,1810560000.0,175.936996,177.546997,158.630005,161.100998,161.100998,480652992,9214.650391,9355.849609,8068.589844,8269.80957,8269.80957,6438230016,0.22343,0.233147,0.196005,0.199562,0.199562,144156000.0,2.09,16.59,17.59,14.94,17.23,1.02953583,2749.48,10.13,10.6719,8.55077,8.95921,8.95921,124112000.0
2018-03-15,249.577,0.702913,0.730673,0.643845,0.697269,0.697269,888345024.0,24873.66,2.369197,614.838989,620.616028,579.505005,611.304016,611.304016,1770460032.0,161.201996,167.332001,151.479004,164.475998,164.475998,564609024,8290.759766,8428.349609,7783.049805,8300.860352,8300.860352,6834429952,0.198755,0.201611,0.172485,0.185709,0.185709,204232992.0,2.09,16.99,17.41,15.96,16.59,1.02953583,2747.33,8.94456,9.40132,8.41953,9.09908,9.09908,104531000.0
2018-03-16,249.577,0.699063,0.71178,0.674463,0.68926,0.68926,502740000.0,24946.51,2.369197,611.778015,623.16803,587.862,601.666016,601.666016,1417350016.0,164.817001,171.257996,158.990997,165.449997,165.449997,436628000,8322.910156,8585.150391,8005.310059,8338.349609,8338.349609,5289379840,0.186788,0.186788,0.175057,0.178878,0.178878,97455296.0,2.09,16.6,16.72,15.23,15.8,1.02953583,2752.01,9.13251,9.39258,8.63961,9.11132,9.11132,97626000.0
2018-03-17,249.577,0.687745,0.689434,0.626709,0.637856,0.637856,319824000.0,24834.643333333333,2.369197,601.677979,609.151001,549.096008,552.778992,552.778992,1267810048.0,165.188004,165.218002,151.057999,152.968994,152.968994,403808992,8321.910156,8346.530273,7812.819824,7916.879883,7916.879883,4426149888,0.17877,0.17916,0.153132,0.154763,0.154763,81096600.0,2.09,16.61,18.436666666666667,15.673333333333334,16.873333333333335,1.02953583,2738.98,9.19896,9.50244,8.66498,8.98774,8.98774,94679904.0
2018-03-18,249.577,0.634466,0.677591,0.548815,0.658777,0.658777,923606016.0,24722.776666666665,2.369197,551.640015,551.640015,460.088013,538.643982,538.643982,2685499904.0,152.537003,156.154007,138.018005,154.074005,154.074005,595955008,7890.52002,8245.509766,7397.990234,8223.679688,8223.679688,6639190016,0.153931,0.161959,0.127046,0.156155,0.156155,189688992.0,2.09,16.62,20.15333333333333,16.116666666666667,17.946666666666665,1.02953583,2725.9500000000003,8.95742,8.96295,7.85848,8.95185,8.95185,94840304.0
2018-03-19,249.577,0.672126,0.74908,0.640012,0.74908,0.74908,1096930048.0,24610.91,2.369197,546.625977,558.099976,519.122986,556.726013,556.726013,2046790016.0,155.475006,163.048996,151.662994,161.141998,161.141998,504832992,8344.120117,8675.870117,8182.399902,8630.650391,8630.650391,6729110016,0.160749,0.197648,0.156935,0.197648,0.197648,321964000.0,2.09,16.63,21.87,16.56,19.02,1.02953583,2712.92,9.09,9.26137,8.49606,8.99274,8.99274,97938896.0
2018-03-20,249.577,0.736759,0.736759,0.673427,0.709808,0.709808,814275968.0,24727.27,2.369197,556.721985,567.090027,521.203979,557.174988,557.174988,1833680000.0,161.520996,173.300003,156.815002,168.817001,168.817001,492892000,8619.669922,9051.019531,8389.889648,8913.469727,8913.469727,6361789952,0.193447,0.212004,0.180294,0.204947,0.204947,249683008.0,2.09,18.38,19.31,18.09,18.2,1.02953583,2716.94,8.98718,9.24135,8.65527,9.16093,9.16093,96919504.0
2018-03-21,249.577,0.713055,0.72061,0.679162,0.693664,0.693664,527324000.0,24682.31,2.369197,559.099976,589.606995,550.572021,561.731995,561.731995,1781270016.0,169.557007,175.261002,166.615005,169.052002,169.052002,462536000,8937.480469,9177.370117,8846.330078,8929.280273,8929.280273,6043129856,0.205315,0.227502,0.201448,0.213189,0.213189,257686000.0,2.09,17.76,18.37,16.26,17.86,1.02953583,2711.93,9.16654,10.2933,9.08083,9.982,9.982,131761000.0
2018-03-22,249.577,0.693145,0.701351,0.636741,0.662743,0.662743,449041984.0,23957.89,2.369197,562.103027,577.565979,523.088989,539.702026,539.702026,1523459968.0,168.723007,172.306,161.113007,163.671997,163.671997,404996992,8939.44043,9100.709961,8564.900391,8728.469727,8728.469727,5530390016,0.215403,0.221969,0.192132,0.203481,0.203481,201540000.0,2.09,18.13,23.81,18.12,23.34,1.02953583,2643.69,10.0285,10.9059,9.57252,10.0663,10.0663,112305000.0
2018-03-23,249.577,0.663111,0.663111,0.625258,0.643174,0.643174,387164000.0,23533.2,2.369197,539.864014,540.487,512.127014,539.619019,539.619019,1596349952.0,163.576996,167.832001,157.263,167.832001,167.832001,348056000,8736.25,8879.620117,8360.620117,8879.620117,8879.620117,5954120192,0.202298,0.202812,0.181424,0.189259,0.189259,148850000.0,2.09,24.02,26.01,21.63,24.87,1.02953583,2588.26,10.0498,11.9768,9.53545,11.7376,11.7376,157246000.0
